experiment,native_language,speech_version,speech_recording,site,p_n_unique,participant_n,trial_type,trial_number,block_cswl,condition_cswl,target_audio_cswl,target_visual,distractor_visual_1,distractor_visual_2,distractor_visual_3,key_pressed,is_correct,rt,chance_level,id_quest,age,gender,education,major,born_native,other_native,live_abroad,months_abroad,age_abroad,native_speaker,alternative_native_language,speak_foreign_language,foreign_1,level_1,age_acquisition_1,foreign_2,level_2,age_acquisition_2,foreign_3,level_3,age_acquisition_3,foreign_4,level_4,age_acquisition_4,normal_hearing,hearing_impairment,normal_vision,vision_impairment,stimuli_set_pp,block_pp
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,6,NA,NA,audio/p4.wav,img/04.jpg,img/02.jpg,img/06.jpg,img/01.jpg,1,1,3.734363453,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,7,NA,NA,audio/pp4.wav,img/10.jpg,img/08.jpg,img/11.jpg,img/07.jpg,4,0,6.551920564,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,8,NA,NA,audio/p2.wav,img/02.jpg,img/03.jpg,img/04.jpg,img/05.jpg,3,1,10.90153884,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,9,NA,NA,audio/p6.wav,img/06.jpg,img/04.jpg,img/03.jpg,img/02.jpg,2,1,1.667339609,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,10,NA,NA,audio/pp3.wav,img/09.jpg,img/12.jpg,img/08.jpg,img/07.jpg,2,0,6.167485086,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,11,NA,NA,audio/pp5.wav,img/11.jpg,img/09.jpg,img/10.jpg,img/08.jpg,2,1,1.984129619,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,12,NA,NA,audio/p4.wav,img/04.jpg,img/01.jpg,img/06.jpg,img/05.jpg,1,0,3.184486707,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,13,NA,NA,audio/p3.wav,img/03.jpg,img/02.jpg,img/05.jpg,img/01.jpg,3,1,6.38516911,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,14,NA,NA,audio/pp1.wav,img/07.jpg,img/11.jpg,img/12.jpg,img/09.jpg,4,1,4.584521693,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,15,NA,NA,audio/p1.wav,img/01.jpg,img/03.jpg,img/05.jpg,img/04.jpg,3,0,4.217305159,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,16,NA,NA,audio/pp6.wav,img/12.jpg,img/07.jpg,img/10.jpg,img/08.jpg,1,1,2.150936854,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,17,NA,NA,audio/pp5.wav,img/11.jpg,img/07.jpg,img/09.jpg,img/08.jpg,3,1,2.067512932,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,18,NA,NA,audio/pp2.wav,img/08.jpg,img/10.jpg,img/09.jpg,img/11.jpg,1,0,6.234531243,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,19,NA,NA,audio/pp2.wav,img/08.jpg,img/12.jpg,img/11.jpg,img/10.jpg,4,0,8.61869674,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,20,NA,NA,audio/pp3.wav,img/09.jpg,img/12.jpg,img/07.jpg,img/11.jpg,2,1,5.500722923,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,21,NA,NA,audio/pp6.wav,img/12.jpg,img/09.jpg,img/10.jpg,img/08.jpg,1,0,5.018163206,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,22,NA,NA,audio/pp4.wav,img/10.jpg,img/11.jpg,img/12.jpg,img/07.jpg,4,0,3.750653308,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,23,NA,NA,audio/p5.wav,img/05.jpg,img/02.jpg,img/03.jpg,img/04.jpg,4,0,3.117591829,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,24,NA,NA,audio/p5.wav,img/05.jpg,img/01.jpg,img/04.jpg,img/02.jpg,4,1,1.717394855,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,25,NA,NA,audio/p6.wav,img/06.jpg,img/01.jpg,img/02.jpg,img/03.jpg,2,1,1.634123104,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,test cswl,26,NA,NA,audio/pp1.wav,img/07.jpg,img/10.jpg,img/12.jpg,img/09.jpg,2,1,2.000163773,0.25,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,267,10,self evaluation cswl,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.11992615,NA,223,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,English,7,6,Spanish,4,12,French,2,18,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,warm up cswl,NA,NA,NA,audio/bola.wav,img/bola.jpg,img/casa.jpg,img/pato.jpg,img/gato.jpg,2,1,3.567725347,NA,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,warm up cswl,NA,NA,NA,audio/pato.wav,img/pato.jpg,img/bola.jpg,img/gato.jpg,img/casa.jpg,4,1,2.017459918,NA,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,3,NA,NA,audio/p1.wav,img/07.jpg,img/11.jpg,img/12.jpg,img/09.jpg,1,0,8.668681925,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,4,NA,NA,audio/p1.wav,img/07.jpg,img/10.jpg,img/12.jpg,img/09.jpg,4,0,6.251506089,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,5,NA,NA,audio/pp4.wav,img/04.jpg,img/01.jpg,img/06.jpg,img/05.jpg,4,0,3.384028499,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,6,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/08.jpg,img/07.jpg,3,0,4.217008404,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,7,NA,NA,audio/pp5.wav,img/05.jpg,img/01.jpg,img/04.jpg,img/02.jpg,3,0,2.917837623,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,8,NA,NA,audio/pp6.wav,img/06.jpg,img/01.jpg,img/02.jpg,img/03.jpg,2,1,2.084049116,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,9,NA,NA,audio/p6.wav,img/12.jpg,img/09.jpg,img/10.jpg,img/08.jpg,4,1,2.750609575,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,10,NA,NA,audio/pp2.wav,img/02.jpg,img/03.jpg,img/04.jpg,img/05.jpg,3,1,4.367900633,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,11,NA,NA,audio/pp4.wav,img/04.jpg,img/02.jpg,img/06.jpg,img/01.jpg,3,0,4.434528655,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,12,NA,NA,audio/p4.wav,img/10.jpg,img/08.jpg,img/11.jpg,img/07.jpg,1,1,1.699891205,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,13,NA,NA,audio/p5.wav,img/11.jpg,img/07.jpg,img/09.jpg,img/08.jpg,2,0,6.351718771,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,14,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/07.jpg,img/11.jpg,3,0,1.950641795,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,15,NA,NA,audio/pp5.wav,img/05.jpg,img/02.jpg,img/03.jpg,img/04.jpg,3,0,1.64999884,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,16,NA,NA,audio/pp2.wav,img/02.jpg,img/05.jpg,img/04.jpg,img/06.jpg,1,0,5.951531614,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,17,NA,NA,audio/p4.wav,img/10.jpg,img/11.jpg,img/12.jpg,img/07.jpg,3,0,4.251058948,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,18,NA,NA,audio/p2.wav,img/08.jpg,img/12.jpg,img/11.jpg,img/10.jpg,3,1,2.250901422,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,19,NA,NA,audio/pp1.wav,img/01.jpg,img/03.jpg,img/05.jpg,img/04.jpg,4,0,3.217605484,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,20,NA,NA,audio/p5.wav,img/11.jpg,img/09.jpg,img/10.jpg,img/08.jpg,4,0,5.584851471,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,21,NA,NA,audio/pp1.wav,img/01.jpg,img/05.jpg,img/06.jpg,img/03.jpg,3,0,3.901267524,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,22,NA,NA,audio/p6.wav,img/12.jpg,img/07.jpg,img/10.jpg,img/08.jpg,2,0,6.635089678,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,23,NA,NA,audio/p2.wav,img/08.jpg,img/10.jpg,img/09.jpg,img/11.jpg,4,0,1.916651048,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,24,NA,NA,audio/pp6.wav,img/06.jpg,img/04.jpg,img/03.jpg,img/02.jpg,2,1,5.4348147000000004,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,25,NA,NA,audio/pp3.wav,img/03.jpg,img/01.jpg,img/05.jpg,img/06.jpg,3,0,8.585000518,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,test cswl,26,NA,NA,audio/pp3.wav,img/03.jpg,img/02.jpg,img/05.jpg,img/01.jpg,2,0,1.850770493,0.25,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,268,11,self evaluation cswl,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2.534182633,NA,229,20,male,undergraduate,physics,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,warm up cswl,NA,NA,NA,audio/pato.wav,img/pato.jpg,img/bola.jpg,img/gato.jpg,img/casa.jpg,4,1,10.88526996,NA,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,warm up cswl,NA,NA,NA,audio/bola.wav,img/bola.jpg,img/casa.jpg,img/pato.jpg,img/gato.jpg,2,1,2.634257871,NA,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,3,NA,NA,audio/pp5.wav,img/05.jpg,img/01.jpg,img/04.jpg,img/02.jpg,4,1,3.917521233,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,4,NA,NA,audio/p5.wav,img/11.jpg,img/09.jpg,img/10.jpg,img/08.jpg,2,1,17.48645948,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,5,NA,NA,audio/pp4.wav,img/04.jpg,img/02.jpg,img/06.jpg,img/01.jpg,1,1,3.184397457,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,6,NA,NA,audio/p6.wav,img/12.jpg,img/09.jpg,img/10.jpg,img/08.jpg,3,0,14.18591292,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,7,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/08.jpg,img/07.jpg,4,1,2.134242698,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,8,NA,NA,audio/pp1.wav,img/01.jpg,img/03.jpg,img/05.jpg,img/04.jpg,1,1,5.117565947,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,9,NA,NA,audio/pp6.wav,img/06.jpg,img/01.jpg,img/02.jpg,img/03.jpg,2,1,4.751244587,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,10,NA,NA,audio/pp5.wav,img/05.jpg,img/02.jpg,img/03.jpg,img/04.jpg,2,1,1.800742914,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,11,NA,NA,audio/p4.wav,img/10.jpg,img/08.jpg,img/11.jpg,img/07.jpg,4,0,3.08345025,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,12,NA,NA,audio/p4.wav,img/10.jpg,img/11.jpg,img/12.jpg,img/07.jpg,4,0,2.884351583,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,13,NA,NA,audio/p2.wav,img/08.jpg,img/10.jpg,img/09.jpg,img/11.jpg,1,0,14.75268195,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,14,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/07.jpg,img/11.jpg,2,1,3.850778079,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,15,NA,NA,audio/pp2.wav,img/02.jpg,img/05.jpg,img/04.jpg,img/06.jpg,2,0,4.434193968,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,16,NA,NA,audio/pp6.wav,img/06.jpg,img/04.jpg,img/03.jpg,img/02.jpg,2,1,3.584367291,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,17,NA,NA,audio/p1.wav,img/07.jpg,img/11.jpg,img/12.jpg,img/09.jpg,1,0,11.93520026,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,18,NA,NA,audio/pp3.wav,img/03.jpg,img/02.jpg,img/05.jpg,img/01.jpg,1,0,3.484367916,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,19,NA,NA,audio/pp1.wav,img/01.jpg,img/05.jpg,img/06.jpg,img/03.jpg,4,1,5.8510257470000004,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,20,NA,NA,audio/pp3.wav,img/03.jpg,img/01.jpg,img/05.jpg,img/06.jpg,2,0,8.351913781,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,21,NA,NA,audio/p1.wav,img/07.jpg,img/10.jpg,img/12.jpg,img/09.jpg,3,0,15.83591488,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,269,12,test cswl,22,NA,NA,audio/pp2.wav,img/02.jpg,img/03.jpg,img/04.jpg,img/05.jpg,2,0,11.75218885,0.25,230,33,female,undergraduate,social sciencess,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
